"PopID","Year","Spawners","FracWild","Age2","Age3","Age4","Age5","Age6","Age7","Harvest","Broodstock","has_spawn","has_fracwild","hatch_guess","age_guess","matchID","Geomean","Geomean5"
64,1984,100,1,0,0.03,0.21,0.77,0,0,0.1,52,1,1,0,1,0,304,120
64,1985,193,1,0,0.03,0.21,0.77,0,0,0.07,161,1,1,0,1,0,256,200
64,1986,317,1,0,0.03,0.21,0.77,0,0,0.08,0,1,1,0,1,0,248,194
64,1987,398,1,0,0.03,0.21,0.77,0,0,0.08,166,1,1,0,1,0,230,245
64,1988,498,0.98,0,0.03,0.21,0.77,0,0,0.14,346,1,1,0,1,0,192,252
64,1989,382,0.82,0,0.03,0.21,0.77,0,0,0.1,59,1,1,0,1,0,195,317
64,1990,218,0.64,0,0.03,0.21,0.77,0,0,0.12,57,1,1,0,1,0,244,297
64,1991,117,0.63,0,0.03,0.21,0.77,0,0,0.1,19,1,1,0,1,0,207,222
64,1992,74,0.49,0,0.03,0.21,0.77,0,0,0.08,25,1,1,0,1,0,183,137
64,1993,268,0.82,0,0.03,0.18,0.79,0,0,0.07,25,1,1,0,0,193,172,117
64,1994,28,0.64,0,0,0.33,0.67,0,0,0.1,0,1,1,0,0,202,145,66
64,1995,12,0.64,0,0.03,0.21,0.77,0,0,0.05,0,1,1,0,1,0,105,37
64,1996,25,0.45,0,0.03,0.21,0.77,0,0,0.05,0,1,1,0,1,0,75,26
64,1997,57,0.82,0,0.03,0.21,0.77,0,0,0.07,0,1,1,0,1,0,61,27
64,1998,140,0.93,0,0.03,0.21,0.77,0,0,0.06,0,1,1,0,1,0,53,24
64,1999,84,1,0,0.21,0.7,0.08,0,0,0.04,0,1,1,0,0,251,46,31
64,2000,158,1,0,0.04,0.85,0.11,0,0,0.06,0,1,1,0,0,257,46,58
64,2001,404,1,0,0.02,0.92,0.06,0,0,0.15,0,1,1,0,0,268,55,118
64,2002,866,1,0,0,0.35,0.65,0,0,0.13,0,1,1,0,0,0,76,213
64,2003,758,1,0,0,0,0.95,0.05,0,0.09,0,1,1,0,0,0,86,304
64,2004,404,1,0,0.04,0.67,0.28,0.01,0,0.11,0,1,1,0,0,287,117,433
64,2005,224,1,0,0.03,0.58,0.37,0.02,0,0.08,0,1,1,0,0,295,164,466
64,2006,103,1,0,0.02,0.7,0.28,0,0,0.08,0,1,1,0,0,308,204,354
64,2007,224,1,0,0.07,0.31,0.6,0.02,0,0.09,0,1,1,0,0,317,238,266
64,2008,447,1,0,0.04,0.54,0.42,0,0,0.15,0,1,1,0,0,0,269,238
64,2009,246,1,0,0.08,0.58,0.33,0,0,0.09,0,1,1,0,0,0,304,214
64,2010,833,1,0,0.03,0.66,0.31,0,0,0.15,0,1,1,0,0,0,360,278
64,2011,660,1,0,0,0.25,0.75,0,0,0.09,0,1,1,0,0,0,378,404
64,2012,586,1,0,0,0.2,0.79,0.01,0,0.11,0,1,1,0,0,0,364,497
64,2013,291,1,0,0.15,0.25,0.6,0,0,0.09,0,1,1,0,0,0,325,445
64,2014,787,1,0,0.06,0.71,0.22,0.02,0,0.12,0,1,1,0,0,0,347,564
65,1957,1310,1,0,0.09,0.58,0.34,0,0,0.44,0,1,1,0,1,0,-99,-99
65,1958,491,1,0,0.09,0.58,0.34,0,0,0.55,0,1,1,0,1,0,-99,-99
65,1959,1114,1,0,0.09,0.58,0.34,0,0,0.55,0,1,1,0,1,0,-99,-99
65,1960,1904,1,0,0.04,0.81,0.16,0,0,0.63,0,1,1,0,0,0,-99,997
65,1961,799,1,0,0.25,0.4,0.35,0,0,0.62,0,1,1,0,0,0,-99,900
65,1962,1118,1,0,0.17,0.62,0.2,0,0,0.48,0,1,1,0,0,0,905,856
65,1963,1013,1,0,0.2,0.54,0.26,0,0,0.58,0,1,1,0,0,0,891,965
65,1964,1172,1,0,0.09,0.66,0.25,0,0,0.38,0,1,1,0,0,0,911,974
65,1965,470,1,0,0.32,0.46,0.21,0,0,0.16,0,1,1,0,0,0,811,688
65,1966,448,1,0,0.19,0.58,0.23,0,0,0.05,0,1,1,0,0,0,748,622
65,1967,1085,1,0,0.08,0.5,0.42,0,0,0.14,0,1,1,0,0,0,735,631
65,1968,509,1,0,0.17,0.61,0.22,0,0,0.1,0,1,1,0,0,0,731,554
65,1969,1038,1,0,0.09,0.69,0.23,0,0,0.13,0,1,1,0,0,0,726,541
65,1970,520,1,0,0.14,0.52,0.34,0,0,0.16,0,1,1,0,0,0,631,578
65,1971,712,1,0,0.06,0.63,0.31,0,0,0.19,0,1,1,0,0,0,638,654
65,1972,846,1,0,0.02,0.63,0.35,0,0,0.14,0,1,1,0,0,0,630,630
65,1973,1031,1,0,0.04,0.4,0.57,0,0,0.11,0,1,1,0,0,0,643,747
65,1974,437,1,0,0.02,0.58,0.4,0,0,0,0,1,1,0,0,0,587,637
65,1975,299,1,0,0,0.31,0.68,0,0,0,0,1,1,0,0,0,583,588
65,1976,296,1,0,0.06,0.39,0.56,0,0,0,0,1,1,0,0,0,568,493
65,1977,343,1,0,0.02,0.82,0.16,0,0,0.03,0,1,1,0,0,0,509,412
65,1978,459,1,0,0,0.22,0.78,0,0,0.03,0,1,1,0,0,0,514,353
65,1979,180,1,0,0.19,0.26,0.55,0,0,0.04,0,1,1,0,0,89,426,285
65,1980,136,1,0,0.04,0.71,0.25,0,0,0.04,0,1,1,0,0,0,377,241
65,1981,212,1,0,0.07,0.55,0.39,0,0,0.06,0,1,1,0,0,103,333,225
65,1982,183,1,0,0.09,0.58,0.34,0,0,0.06,0,1,1,0,0,0,284,196
65,1983,278,1,0,0.03,0.21,0.76,0,0,0.03,0,1,1,0,0,0,249,176
65,1984,111,1,0,0.09,0.58,0.34,0,0,0.03,0,1,1,0,0,0,216,163
65,1985,321,1,0,0.02,0.61,0.37,0,0,0.06,0,1,1,0,0,0,217,195
65,1986,241,1,0,0.03,0.51,0.46,0,0,0.05,0,1,1,0,0,0,213,202
65,1987,310,1,0,0.02,0.65,0.33,0,0,0.05,0,1,1,0,0,0,211,227
65,1988,562,0.96,0,0.04,0.24,0.73,0,0,0.05,0,1,1,0,0,0,214,259
65,1989,208,0.96,0,0.03,0.47,0.5,0,0,0.01,0,1,1,0,0,0,220,295
65,1990,260,0.96,0,0,0.79,0.2,0,0,0.01,0,1,1,0,0,0,234,282
65,1991,290,0.96,0,0.06,0.37,0.57,0,0,0.01,0,1,1,0,0,0,241,288
65,1992,334,0.96,0,0.04,0.78,0.17,0,0,0.01,0,1,1,0,0,0,256,289
65,1993,581,0.96,0,0,0.29,0.71,0,0,0.02,0,1,1,0,0,0,276,293
65,1994,126,0.96,0,0.01,0.3,0.7,0,0,0.01,0,1,1,0,0,203,280,266
65,1995,85,0.96,0,0.09,0.54,0.37,0,0,0.03,0,1,1,0,0,214,243,209
65,1996,137,1,0,0.15,0.63,0.22,0,0,0.03,0,1,1,0,0,0,226,178
65,1997,402,0.98,0,0,0.76,0.24,0,0,0.01,0,1,1,0,0,0,232,187
65,1998,126,1,0,0.02,0.08,0.9,0,0,0.02,54,1,1,0,0,0,201,138
65,1999,55,1,0,0.14,0.64,0.18,0.05,0,0.02,0,1,1,0,0,0,175,115
65,2000,123,0.88,0,0.28,0.68,0.05,0,0,0.01,73,1,1,0,0,0,156,116
65,2001,1395,0.81,0,0.06,0.93,0.02,0,0,0.01,150,1,1,0,0,0,179,180
65,2002,1057,0.59,0,0.02,0.78,0.21,0,0,0.03,97,1,1,0,0,0,192,197
65,2003,748,0.74,0,0.05,0.18,0.77,0,0,0.06,79,1,1,0,0,0,191,263
65,2004,353,0.62,0,0.1,0.81,0.09,0,0,0,57,1,1,0,0,0,200,350
65,2005,161,0.59,0,0.02,0.87,0.11,0,0,0.02,74,1,1,0,0,0,205,362
65,2006,156,0.41,0,0.03,0.83,0.13,0.02,0,0.02,60,1,1,0,0,0,192,205
65,2007,364,0.36,0,0.24,0.38,0.39,0,0,0.02,52,1,1,0,0,0,168,143
65,2008,595,0.44,0,0.06,0.72,0.23,0,0,0.02,77,1,1,0,0,0,180,123
65,2009,820,0.3,0,0.37,0.51,0.12,0,0,0.02,68,1,1,0,0,0,202,117
65,2010,1058,0.5,0,0.04,0.94,0.02,0,0,0.02,70,1,1,0,0,0,244,164
65,2011,915,0.56,0,0.38,0.44,0.18,0.01,0,0.02,66,1,1,0,0,0,216,228
65,2012,810,0.71,0,0.06,0.75,0.2,0,0,0.04,72,1,1,0,0,0,214,319
65,2013,1039,0.67,0,0.43,0.48,0.09,0,0,0.02,77,1,1,0,0,0,208,351
65,2014,1495,0.65,0,0.26,0.62,0.12,0,0,0,0,1,1,0,0,0,236,478
66,1955,56,1,0,0.13,0.65,0.22,0,0,0,0,1,1,0,0,2,-99,-99
66,1956,40,1,0,0.23,0.57,0.19,0,0,0,0,1,1,0,0,3,-99,-99
66,1957,532,1,0,0.08,0.71,0.21,0,0,0.601,0,1,1,0,0,5,-99,-99
66,1958,396,0.33,0,0.09,0.75,0.16,0,0,0.091,24,1,1,0,0,0,-99,97
66,1959,179,1,0,0.08,0.75,0.17,0,0,0.739,0,1,1,0,0,9,-99,108
66,1960,346,1,0,0.13,0.76,0.11,0,0,0.58,0,1,1,0,0,12,128,155
66,1961,579,1,0,0.14,0.73,0.14,0,0,0.488,0,1,1,0,0,15,155,270
66,1962,973,1,0,0.13,0.72,0.16,0,0,0.656,0,1,1,0,0,0,192,301
66,1963,115,1,0,0.09,0.55,0.36,0,0,0.729,0,1,1,0,0,18,179,294
66,1964,550,1,0,0.12,0.79,0.09,0,0,0.619,0,1,1,0,0,0,198,364
66,1965,620,1,0,0.15,0.81,0.04,0,0,0.711,0,1,1,0,0,23,251,408
66,1966,508,1,0,0.08,0.84,0.08,0,0,0.573,0,1,1,0,0,27,330,402
66,1967,768,1,0,0.16,0.52,0.32,0,0,0.59,0,1,1,0,0,31,339,381
66,1968,1014,1,0,0.33,0.55,0.12,0,0,0.474,0,1,1,0,0,0,403,554
66,1969,1029,1,0,0.17,0.75,0.08,0,0,0.401,0,1,1,0,0,0,476,621
66,1970,418,1,0,0.08,0.86,0.07,0,0,0.478,0,1,1,0,0,0,487,583
66,1971,644,1,0,0.13,0.81,0.06,0,0,0.346,0,1,1,0,0,44,493,604
66,1972,612,1,0,0.05,0.55,0.4,0,0,0.506,0,1,1,0,0,0,475,592
66,1973,252,1,0,0.03,0.8,0.17,0,0,0.56,0,1,1,0,0,52,517,483
66,1974,278,1,0,0.05,0.73,0.23,0,0,0.368,0,1,1,0,0,57,487,382
66,1975,220,1,0,0,0.38,0.63,0,0,0.002,0,1,1,0,0,59,446,341
66,1976,324,1,0,0.05,0.77,0.18,0,0,0.005,0,1,1,0,0,67,428,303
66,1977,593,1,0,0.07,0.67,0.26,0,0,0.35,0,1,1,0,0,0,421,300
66,1978,217,1,0,0,0.13,0.87,0,0,0.059,0,1,1,0,0,78,376,292
66,1979,25,1,0,0.07,0.67,0.26,0,0,0.043,0,1,1,0,1,0,262,180
66,1980,165,1,0,0.07,0.67,0.26,0,0,0.032,0,1,1,0,1,0,239,167
66,1981,224,1,0,0.07,0.67,0.26,0,0,0.066,0,1,1,0,1,0,216,155
66,1982,161,1,0,0.07,0.67,0.26,0,0,0.085,0,1,1,0,1,0,189,119
66,1983,190,1,0,0,0.12,0.88,0,0,0.091,0,1,1,0,0,111,184,116
66,1984,150,1,0,0,0.69,0.31,0,0,0.1,0,1,1,0,0,122,174,169
66,1985,345,1,0,0.04,0.73,0.23,0,0,0.068,0,1,1,0,0,133,181,197
66,1986,214,0.86,0,0.02,0.63,0.35,0,0,0.08,0,1,1,0,0,139,172,191
66,1987,707,0.18,0,0,0.98,0.02,0,0,0.08,0,1,1,0,0,0,149,185
66,1988,554,0.08,0,0.04,0.43,0.53,0,0,0.135,0,1,1,0,0,0,126,137
66,1989,3,0,0,0.04,0.72,0.24,0,0,0.099,0,1,1,0,0,160,152,134
66,1990,106,0.5,0,0,0.75,0.25,0,0,0.121,0,1,1,0,0,167,135,85
66,1991,45,0.6,0,0.03,0.49,0.49,0,0,0.101,0,1,1,0,0,176,107,52
66,1992,394,0.21,0,0,0.91,0.09,0,0,0.079,0,1,1,0,0,0,101,47
66,1993,333,0.23,0,0,0.07,0.93,0,0,0.071,0,1,1,0,0,0,91,54
66,1994,13,0.33,0,0,0.39,0.61,0,0,0.095,0,1,1,0,0,198,61,33
66,1995,22,1,0,0.11,0.9,0,0,0,0.05,0,1,1,0,0,215,45,27
66,1996,70,1,0,0.03,0.95,0.02,0,0,0.05,0,1,1,0,0,221,40,32
66,1997,61,0.9,0,0.04,0.83,0.13,0,0,0.072,0,1,1,0,0,0,36,30
66,1998,83,1,0,0,0.27,0.73,0,0,0.057,4,1,1,0,0,237,39,30
66,1999,4,1,0,0,0.98,0.02,0,0,0.042,0,1,1,0,0,0,31,30
66,2000,46,1,0,0.04,0.96,0,0,0,0.057,8,1,1,0,0,0,31,35
66,2001,50,1,0,0,0.97,0.03,0,0,0.145,10,1,1,0,0,266,33,33
66,2002,54,0.95,0,0,0.73,0.28,0,0,0.126,51,1,1,0,0,0,31,33
66,2003,174,0.81,0,0.01,0.04,0.95,0,0,0.094,61,1,1,0,0,0,33,36
66,2004,590,0.05,0,0.12,0.89,0,0,0,0.108,15,1,1,0,0,0,40,53
66,2005,319,0.04,0,0.05,0.76,0.19,0,0,0.079,7,1,1,0,0,0,38,41
66,2006,58,0.48,0,0.11,0.82,0.07,0,0,0.079,28,1,1,0,0,0,34,35
66,2007,32,0.5,0,0,0.56,0.44,0,0,0.088,17,1,1,0,0,0,30,28
66,2008,419,0.15,0,0.22,0.65,0.13,0,0,0.152,9,1,1,0,0,0,29,23
66,2009,225,0.16,0,0.11,0.69,0.19,0,0,0.089,24,1,1,0,0,0,35,24
66,2010,2088,0.05,0,0.06,0.88,0.06,0,0,0.165,35,1,1,0,0,0,38,36
66,2011,1372,0.1,0,0.22,0.72,0.05,0,0,0.088,10,1,1,0,0,0,41,48
66,2012,390,0.23,0,0.04,0.95,0.01,0,0,0.106,84,1,1,0,0,0,44,68
66,2013,396,0.33,0,0.09,0.75,0.16,0,0,0.091,24,1,1,0,0,0,43,81
67,1949,1938,1,0,0.1,0.56,0.34,0,0,-99,0,1,1,0,1,0,-99,-99
67,1950,1024,1,0,0.1,0.56,0.34,0,0,-99,0,1,1,0,1,0,-99,-99
67,1951,1761,1,0,0.1,0.56,0.34,0,0,-99,0,1,1,0,1,0,-99,-99
67,1952,3574,1,0,0.1,0.56,0.34,0,0,-99,0,1,1,0,1,0,-99,1692
67,1953,2920,1,0,0.1,0.56,0.34,0,0,-99,0,1,1,0,1,0,-99,1848
67,1954,3054,1,0,0.1,0.56,0.34,0,0,-99,0,1,1,0,1,0,1974,2024
67,1955,5856,1,0,0.1,0.56,0.34,0,0,-99,0,1,1,0,1,0,2271,2868
67,1956,1728,1,0,0.1,0.56,0.34,0,0,-99,0,1,1,0,1,0,2166,2857
67,1957,6267,1,0,0.1,0.56,0.34,0,0,0.472,0,1,1,0,1,0,2409,3197
67,1958,1399,1,0,0.1,0.56,0.34,0,0,0.626,0,1,1,0,1,0,2258,2759
67,1959,965,1,0,0.1,0.56,0.34,0,0,0.669,0,1,1,0,1,0,2106,2192
67,1960,2710,1,0,0.1,0.56,0.34,0,0,0.542,0,1,1,0,1,0,2321,1879
67,1961,1854,1,0,0.1,0.56,0.34,0,0,0.487,0,1,1,0,1,0,2333,1905
67,1962,2081,1,0,0.1,0.56,0.34,0,0,0.445,0,1,1,0,1,0,2210,1528
67,1963,1116,1,0,0.1,0.56,0.34,0,0,0.51,0,1,1,0,1,0,2008,1461
67,1964,2097,1,0,0.1,0.56,0.34,0,0,0.386,0,1,1,0,1,0,1934,1706
67,1965,1586,1,0,0.1,0.56,0.34,0,0,0.4,0,1,1,0,1,0,1697,1533
67,1966,1871,1,0,0.1,0.56,0.34,0,0,0.234,0,1,1,0,1,0,1710,1535
67,1967,1804,1,0,0.1,0.56,0.34,0,0,0.344,0,1,1,0,1,0,1510,1492
67,1968,2022,1,0,0.1,0.56,0.34,0,0,0.289,0,1,1,0,1,0,1567,1681
67,1969,2534,1,0,0.1,0.56,0.34,0,0,0.245,0,1,1,0,1,0,1726,1745
67,1970,1477,1,0,0.1,0.56,0.34,0,0,0.298,0,1,1,0,1,0,1624,1721
67,1971,3071,1,0,0.1,0.56,0.34,0,0,0.272,0,1,1,0,1,0,1708,1900
67,1972,2819,1,0,0.1,0.56,0.34,0,0,0.326,0,1,1,0,1,0,1761,2077
67,1973,4363,1,0,0.1,0.56,0.34,0,0,0.367,0,1,1,0,1,0,2018,2423
67,1974,2324,1,0,0.1,0.56,0.34,0,0,0.185,0,1,1,0,1,0,2039,2381
67,1975,1250,1,0,0.1,0.56,0.34,0,0,0.001,0,1,1,0,1,0,1991,2303
67,1976,1065,1,0,0.1,0.56,0.34,0,0,0.003,0,1,1,0,1,0,1882,1863
67,1977,1200,1,0,0.1,0.56,0.34,0,0,0.242,0,1,1,0,1,0,1806,1571
67,1978,3482,1,0,0.1,0.56,0.34,0,0,0.047,0,1,1,0,1,0,1907,1502
67,1979,436,1,0,0.1,0.56,0.34,0,0,0.043,0,1,1,0,1,0,1600,1074
67,1980,336,1,0,0.1,0.56,0.34,0,0,0.037,0,1,1,0,1,0,1379,826
67,1981,831,1,0,0.1,0.56,0.34,0,0,0.062,0,1,1,0,1,0,1210,786
67,1982,1082,1,0,0.1,0.56,0.34,0,0,0.073,28,1,1,0,1,0,1100,770
67,1983,797,1,0,0.1,0.56,0.34,0,0,0.06,64,1,1,0,1,0,928,573
67,1984,948,1,0,0.1,0.56,0.34,0,0,0.064,36,1,1,0,1,0,848,670
67,1985,1592,0.92,0,0.21,0.66,0.12,0,0,0.063,115,1,1,0,0,0,851,876
67,1986,769,0.94,0,0.07,0.64,0.29,0,0,0.064,315,1,1,0,0,0,821,857
67,1987,503,0.9,0,0.03,0.72,0.25,0,0,0.067,83,1,1,0,0,0,750,731
67,1988,704,0.85,0,0.07,0.17,0.76,0,0,0.091,140,1,1,0,0,0,631,695
67,1989,347,0.73,0,0.19,0.44,0.37,0,0,0.053,105,1,1,0,0,0,592,523
67,1990,387,0.51,0,0.07,0.67,0.26,0,0,0.065,81,1,1,0,0,0,563,362
67,1991,493,0.45,0,0.08,0.53,0.39,0,0,0.057,51,1,1,0,0,0,494,285
67,1992,758,0.24,0,0.05,0.61,0.34,0,0,0.043,54,1,1,0,0,0,416,236
67,1993,1106,0.39,0,0.03,0.27,0.7,0,0,0.047,58,1,1,0,0,0,394,223
67,1994,258,0.56,0,0,0.47,0.53,0,0,0.055,20,1,1,0,0,0,330,208
67,1995,313,0.56,0,0.58,0.39,0.03,0,0,0.038,38,1,1,0,0,0,250,173
67,1996,386,0.76,0,0.05,0.84,0.12,0,0,0.041,72,1,1,0,0,0,229,185
67,1997,469,0.35,0,0.04,0.7,0.27,0,0,0.042,23,1,1,0,0,0,207,181
67,1998,387,0.47,0,0.03,0.38,0.59,0,0,0.037,76,1,1,0,0,0,185,152
67,1999,864,0.5,0,0.08,0.71,0.21,0,0,0.029,21,1,1,0,0,0,197,187
67,2000,1277,0.49,0,0.35,0.57,0.08,0,0,0.032,48,1,1,0,0,0,213,263
67,2001,2295,0.51,0,0.03,0.84,0.13,0,0,0.131,107,1,1,0,0,0,253,348
67,2002,2875,0.38,0,0.02,0.57,0.41,0,0,0.158,43,1,1,0,0,0,304,510
67,2003,2811,0.51,0,0.06,0.42,0.52,0,0,0.148,66,1,1,0,0,0,342,767
67,2004,1462,0.35,0,0.2,0.59,0.21,0,0,0.211,63,1,1,0,0,0,379,771
67,2005,748,0.35,0,0.09,0.65,0.26,0,0,0.08,63,1,1,0,0,0,427,693
67,2006,743,0.3,0,0.04,0.87,0.09,0,0,0.05,56,1,1,0,0,0,416,496
67,2007,900,0.18,0,0.23,0.4,0.37,0,0,0.086,49,1,1,0,0,0,406,323
67,2008,2071,0.14,0,0.43,0.48,0.09,0,0,0.189,63,1,1,0,0,0,403,212
67,2009,2363,0.2,0,0.1,0.74,0.16,0,0,0.22,82,1,1,0,0,0,406,214
67,2010,2662,0.27,0,0.15,0.79,0.06,0,0,0.277,77,1,1,0,0,0,423,258
67,2011,2279,0.38,0,0.17,0.7,0.13,0,0,0.401,81,1,1,0,0,0,404,329
67,2012,1982,0.44,0,0.06,0.68,0.26,0,0,0.063,70,1,1,0,0,0,393,479
67,2013,1442,0.31,0,0.5,0.3,0.21,0,0,0.056,41,1,1,0,0,0,329,509
70,1957,1504,1,0,0.01,0.49,0.5,0,0,0.62,0,1,1,0,1,0,-99,-99
70,1958,1145,1,0,0.01,0.49,0.5,0,0,0.75,0,1,1,0,1,0,-99,-99
70,1959,936,1,0,0.01,0.49,0.5,0,0,0.69,0,1,1,0,1,0,-99,-99
70,1960,2524,1,0,0.03,0.49,0.49,0,0,0.71,0,1,1,0,0,0,-99,1399
70,1961,3658,1,0,0.02,0.54,0.43,0,0,0.58,0,1,1,0,0,0,-99,1689
70,1962,2722,1,0,0,0.62,0.37,0,0,0.69,0,1,1,0,0,0,1828,1905
70,1963,757,1,0,0.02,0.34,0.64,0,0,0.71,0,1,1,0,0,0,1607,1750
70,1964,2245,1,0,0.01,0.65,0.34,0,0,0.62,0,1,1,0,0,0,1674,2085
70,1965,890,1,0,0,0.63,0.37,0,0,0.64,0,1,1,0,0,0,1560,1703
70,1966,1645,1,0,0,0.63,0.37,0,0,0.49,0,1,1,0,0,0,1569,1457
70,1967,1776,1,0,0.01,0.35,0.64,0,0,0.58,0,1,1,0,0,0,1595,1335
70,1968,1203,1,0,0,0.51,0.49,0,0,0.49,0,1,1,0,0,0,1604,1471
70,1969,685,1,0,0,0.49,0.51,0,0,0.47,0,1,1,0,0,0,1557,1162
70,1970,707,1,0,0.01,0.36,0.63,0,0,0.49,0,1,1,0,0,0,1373,1108
70,1971,833,1,0,0.02,0.69,0.3,0,0,0.39,0,1,1,0,0,0,1185,963
70,1972,975,1,0,0,0.3,0.7,0,0,0.55,0,1,1,0,0,0,1069,856
70,1973,880,1,0,0,0.19,0.81,0,0,0.61,0,1,1,0,0,0,1087,804
70,1974,563,1,0,0,0.26,0.74,0,0,0.41,0,1,1,0,0,0,948,773
70,1975,869,1,0,0,0.31,0.69,0,0,0,0,1,1,0,0,0,946,807
70,1976,523,1,0,0.01,0.49,0.5,0,0,0.01,0,1,1,0,1,0,842,737
70,1977,940,1,0,0.01,0.49,0.5,0,0,0.36,0,1,1,0,1,0,790,730
70,1978,1730,1,0,0,0.16,0.84,0,0,0.18,0,1,1,0,1,0,820,836
70,1979,331,1,0,0.01,0.49,0.5,0,0,0.04,0,1,1,0,1,0,761,750
70,1980,129,1,0,0.01,0.49,0.5,0,0,0.03,0,1,1,0,1,0,642,511
70,1981,284,1,0,0.01,0.49,0.5,0,0,0.07,0,1,1,0,1,0,577,452
70,1982,367,1,0,0.01,0.49,0.5,0,0,0.09,0,1,1,0,1,0,523,375
70,1983,111,1,0,0.01,0.49,0.5,0,0,0.09,0,1,1,0,1,0,425,216
70,1984,70,1,0,0.01,0.49,0.5,0,0,0.1,0,1,1,0,1,0,345,158
70,1985,186,1,0,0.01,0.49,0.5,0,0,0.07,0,1,1,0,1,0,295,170
70,1986,314,1,0,0.01,0.49,0.5,0,0,0.08,0,1,1,0,1,0,280,174
70,1987,310,1,0,0.01,0.49,0.5,0,0,0.08,0,1,1,0,1,0,251,168
70,1988,358,1,0,0.01,0.49,0.5,0,0,0.14,0,1,1,0,1,0,214,212
70,1989,64,1,0,0.01,0.49,0.5,0,0,0.1,0,1,1,0,1,0,182,209
70,1990,160,1,0,0.01,0.49,0.5,0,0,0.12,0,1,1,0,1,0,186,202
70,1991,110,1,0,0.01,0.49,0.5,0,0,0.1,0,1,1,0,1,0,169,164
70,1992,30,1,0,0.01,0.49,0.5,0,0,0.08,0,1,1,0,1,0,131,103
70,1993,46,1,0,0.01,0.49,0.5,0,0,0.07,0,1,1,0,1,0,120,68
70,1994,14,1,0,0.01,0.49,0.5,0,0,0.1,0,1,1,0,1,204,102,50
70,1995,10,1,0,0.01,0.49,0.5,0,0,0.05,0,1,1,0,1,0,76,29
70,1996,58,1,0,0.01,0.49,0.5,0,0,0.05,0,1,1,0,1,0,65,25
70,1997,100,1,0,0.01,0.49,0.5,0,0,0.07,0,1,1,0,1,0,58,32
70,1998,84,1,0,0.01,0.49,0.5,0,0,0.06,0,1,1,0,1,0,50,37
70,1999,70,1,0,0.01,0.49,0.5,0,0,0.04,0,1,1,0,1,0,50,50
70,2000,172,1,0,0.01,0.49,0.5,0,0,0.06,0,1,1,0,1,0,51,89
70,2001,708,1,0,0.02,0.92,0.06,0,0,0.15,0,1,1,0,0,268,61,146
70,2002,296,1,0,0.05,0.47,0.48,0.01,0,0.13,0,1,1,0,0,274,76,180
70,2003,124,1,0,0.03,0.24,0.72,0.01,0,0.09,0,1,1,0,0,281,84,194
70,2004,68,1,0,0.04,0.68,0.28,0.01,0,0.11,0,1,1,0,0,287,98,192
70,2005,96,1,0,0.03,0.58,0.37,0.02,0,0.08,0,1,1,0,0,295,123,170
70,2006,66,1,0,0.02,0.7,0.28,0,0,0.08,0,1,1,0,0,308,125,106
70,2007,68,1,0,0.07,0.31,0.6,0.02,0,0.09,0,1,1,0,0,317,119,79
70,2008,66,1,0,0.06,0.63,0.3,0,0,0.15,0,1,1,0,0,327,116,69
70,2009,170,1,0,0.1,0.65,0.25,0.01,0,0.09,0,1,1,0,0,338,125,82
70,2010,222,1,0,0,1,0,0,0,0.15,0,1,1,0,0,0,129,97
70,2011,330,1,0,0,0.76,0.22,0.02,0,0.09,0,1,1,0,0,0,119,134
70,2012,174,1,0,0,0.59,0.32,0.09,0,0.11,0,1,1,0,0,0,114,165
70,2013,182,1,0,0.2,0.75,0.05,0,0,0.09,0,1,1,0,0,0,116,195
70,2014,534,1,0,0.03,0.86,0.1,0.01,0,0.12,1,1,1,0,0,0,143,249
75,1957,1090,1,0,0.03,0.38,0.59,0,0,0.62,0,1,1,0,1,0,-99,-99
75,1958,495,1,0,0.03,0.38,0.59,0,0,0.75,0,1,1,0,1,0,-99,-99
75,1959,315,1,0,0.03,0.38,0.59,0,0,0.69,0,1,1,0,1,0,-99,-99
75,1960,857,1,0,0.03,0.38,0.59,0,0,0.71,0,1,1,0,1,0,-99,599
75,1961,336,1,0,0.03,0.38,0.59,0,0,0.58,0,1,1,0,1,0,-99,531
75,1962,402,1,0,0.03,0.38,0.59,0,0,0.69,0,1,1,0,1,0,504,435
75,1963,669,1,0,0.03,0.38,0.59,0,0,0.71,0,1,1,0,1,0,523,462
75,1964,926,1,0,0.03,0.38,0.59,0,0,0.62,0,1,1,0,1,0,559,573
75,1965,425,1,0,0.03,0.38,0.59,0,0,0.64,0,1,1,0,1,0,541,498
75,1966,125,1,0,0.03,0.38,0.59,0,0,0.49,0,1,1,0,1,26,465,408
75,1967,420,1,0,0.08,0.23,0.69,0,0,0.58,0,1,1,0,0,30,421,408
75,1968,346,1,0,0.05,0.49,0.45,0,0,0.49,0,1,1,0,0,34,405,356
75,1969,282,1,0,0.04,0.46,0.5,0,0,0.47,0,1,1,0,0,37,400,280
75,1970,110,1,0,0.02,0.3,0.68,0,0,0.49,0,1,1,0,0,377,326,214
75,1971,202,1,0,0.07,0.39,0.55,0,0,0.39,0,1,1,0,0,43,309,234
75,1972,384,1,0,0.01,0.44,0.55,0,0,0.55,0,1,1,0,0,47,308,233
75,1973,200,1,0,0.01,0.12,0.88,0,0,0.61,0,1,1,0,0,51,274,210
75,1974,120,1,0,0.01,0.41,0.59,0,0,0.41,0,1,1,0,0,56,224,178
