NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Population_name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1995,,4382,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1996,,2119,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1997,,8443,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1998,,3251,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1999,,1890,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2000,,363,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2001,,3510,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2002,,5463,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2003,,3993,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2004,,2524,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2005,,3998,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2006,,5359,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1980,,247,,0.42,,,-99,0,0.003,0.303,0.061,0.633,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1981,,514,,0.42,,,-99,0,0.205,0.085,0.696,0.014,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1982,,1352,,0.42,,,-99,0,0.014,0.93,0.03,0.026,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1983,,2627,,0.42,,,-99,0,0.01,0.155,0.833,0.003,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1984,,2036,,0.42,,,-99,0,0.032,0.325,0.415,0.228,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1985,,5919,,0.42,,,-99,0,0.04,0.501,0.406,0.053,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1986,,1064,,0.42,,,-99,0,0.043,0.464,0.455,0.038,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1987,,2741,,0.42,,,-99,0,0,0.515,0.441,0.044,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1988,,2411,,0.42,,,-99,0,0.004,0.009,0.907,0.079,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1989,,1093,,0.42,,,-99,0,0.022,0.318,0.061,0.599,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1990,,587,,0.42,,,-99,0,0.06,0.438,0.492,0.01,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1977,,1590,,0.65,,,-99,0,0.023,0.325,0.513,0.138,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1978,,2685,,0.65,,,-99,0,0.007,0.094,0.74,0.159,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1979,,1206,,0.65,,,-99,0,0.042,0.058,0.434,0.466,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1980,,185,,0.65,,,-99,0,0.033,0.374,0.294,0.299,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1981,,246,,0.65,,,-99,0,0.145,0.105,0.677,0.073,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1982,,422,,0.65,,,-99,0,0.002,0.565,0.231,0.202,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1983,,927,,0.65,,,-99,0,0.06,0.007,0.885,0.049,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1984,,242,,0.65,,,-99,0,0.028,0.441,0.028,0.504,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1985,,812,,0.65,,,-99,0,0.054,0.094,0.845,0.007,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1986,,901,,0.65,,,-99,0,0.059,0.295,0.29,0.356,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1987,,1093,,0.65,,,-99,0,0.057,0.223,0.635,0.085,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1988,,1003,,0.65,,,-99,0,0.015,0.24,0.537,0.208,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1989,,805,,0.65,,,-99,0,0.01,0.077,0.701,0.213,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Grays and Chinook Rivers,Chinook Salmon (Lower Columbia River ESU) - Grays River Fall-run,Grays and Chinook Rivers-Fall-run,Chinook,Fall-run,,1964,2014,1990,,287,,0.65,,,-99,0,0.051,0.084,0.386,0.478,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge,White Salmon River,Chinook Salmon (Lower Columbia River ESU) - White Salmon River Spring-run,White Salmon River-Spring-run,Chinook,Spring-run,,1976,2014,1993,,108,,0.97,,,172,0,0,0.15,0.67,0.18,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge,White Salmon River,Chinook Salmon (Lower Columbia River ESU) - White Salmon River Spring-run,White Salmon River-Spring-run,Chinook,Spring-run,,1976,2014,1994,,288,,0.97,,,56,0,0,0.65,0.34,0,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge,White Salmon River,Chinook Salmon (Lower Columbia River ESU) - White Salmon River Spring-run,White Salmon River-Spring-run,Chinook,Spring-run,,1976,2014,1995,,253,,0.97,,,35,0,0,0.81,0,0.05,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge,White Salmon River,Chinook Salmon (Lower Columbia River ESU) - White Salmon River Spring-run,White Salmon River-Spring-run,Chinook,Spring-run,,1976,2014,1996,,32,,0.97,,,10,0,0,0.77,0.23,0,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1974,,549,,0.33,,,-99,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1975,,442,,0.33,,,-99,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1976,,528,,0.33,,,-99,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1977,,531,,0.33,,,-99,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1978,,508,,0.33,,,-99,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1979,,722,,0.33,,,-99,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1980,,2589,,0.33,,,1287,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1981,,3642,,0.33,,,2508,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1982,,3550,,0.33,,,2224,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1983,,3170,,0.33,,,1852,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1984,,3334,,0.33,,,1650,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1985,,2067,,0.33,,,915,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1986,,2192,,0.33,,,1309,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1987,,2785,,0.33,,,1179,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1988,,3769,,0.33,,,1214,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Willamette/Lower Columbia,"Salmon, Chinook (Upper Willamette River ESU)",Willamette,Clackamas River,Chinook Salmon (Upper Willamette River ESU) - Clackamas River Spring-run,Clackamas River-Spring-run,Chinook,Spring-run,,1974,2012,1989,,3481,,0.33,,,1486,0,0,0,0.6,0.39,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
