NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Population_name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1991,,2939,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1992,,4185,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1993,,5733,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1994,,2420,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1995,,4382,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1996,,2119,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1997,,8443,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1998,,3251,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,1999,,1890,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2000,,363,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2001,,3510,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2002,,5463,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2003,,3993,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2004,,2524,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2005,,3998,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Sandy River,Chinook Salmon (Lower Columbia River ESU) - Sandy River Bright,Sandy River-Late Fall,Chinook,Late Fall,,1981,2007,2006,,5359,,0.76,,,-99,0,0,0.14,0.69,0.16,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1975,,1000,,1,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,-99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1976,,470,,1,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,-99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1977,,600,,1,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1978,,640,,1,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1979,,500,,1,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.507,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1980,,450,,1,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1981,,340,,1,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1982,,720,,1,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1983,,532,,0.805,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.384,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1984,,618,,0.524,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1985,,673,,0.651,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1986,,761,,0.59,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.752,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1987,,902,,0.28,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1988,,609,,0.604,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.808,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1989,,677,,0.436,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1990,,317,,0.246,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1991,,571,,0.557,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1992,,660,,0.832,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1993,,937,,0.792,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1994,,592,,0.686,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1995,,617,,0.567,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1996,,899,,0.711,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1997,,992,,0.803,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.495,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Interior Columbia,"Salmon, Chinook (Snake River fall-run ESU)",Snake River,Snake River Lower Mainstem,Chinook Salmon (Snake River Fall-run ESU) - Snake River Lower Mainstem,Snake River Lower Mainstem-Fall-run,Chinook,Fall-run,,1975,2014,1998,,916,,0.334,,,-99,0,0.15,0.319,0.378,0.14,0.006,0,,,,,,,,-99,,,,,-99,,,,0.416,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
